%time Wind Power_wind
126 12.4843288564 7720.02276856
127 12.4843288564 7722.32533064
128 12.4843288564 7722.72270179
129 12.4843288564 7720.95104076
130 12.4843288564 7719.00556046
131 12.4843288564 7718.90636361
132 12.4843288564 7720.61551197
133 12.4843288564 7722.23093772
134 12.4843288564 7722.09142143
135 12.4843288564 7720.47590444
136 12.4843288564 7719.16476112
137 12.4843288564 7719.48740681
138 12.4843288564 7720.98664027
139 12.4843288564 7722.02489185
140 12.4843288564 7721.56530525
141 12.4843288564 7720.1973503
142 12.4843288564 7719.40220683
143 12.4843288564 7719.95659884
144 12.4843288564 7721.18560699
145 12.4843288564 7721.76881988
146 12.4843288564 7721.1535263
147 12.4843288564 7720.06678657
148 12.4843288564 7719.66608223
149 12.4843288564 7720.3125841
150 12.4843288564 7721.25917742
151 12.4843288564 7721.50561467
152 12.4843288564 7720.85111097
153 12.4843288564 7720.0402561
154 12.4843288564 7719.92174985
155 12.4843288564 7720.56508882
156 12.4843288564 7721.24807613
157 12.4843288564 7721.26254802
158 12.4843288564 7720.64477387
159 12.4843288564 7720.08077284
160 12.4843288564 7720.14847117
161 12.4843288564 7720.72980975
162 12.4843288564 7721.18547458
163 12.4843288564 7721.05465902
164 12.4843288564 7720.51731047
165 12.4843288564 7720.1591252
166 12.4843288564 7720.33607323
167 12.4843288564 7720.82468282
168 12.4843288564 7721.09676045
169 12.4843288564 7720.88799611
170 12.4843288564 7720.45068759
171 12.4843288564 7720.25365155
172 12.4843288564 7720.48189201
173 12.4843288564 7720.86735816
174 12.4843288564 7721.00012238
175 12.4843288564 7720.76246606
176 12.4843288564 7720.42803875
177 12.4843288564 7720.34939748
178 12.4843288564 7720.58817333
179 12.4843288564 7720.87366021
180 12.4843288564 7720.90758524
181 12.4843288564 7720.67417367
182 12.4843288564 7720.43479411
183 12.4843288564 7720.43696727
184 12.4843288564 7720.66000073
185 12.4843288564 7720.8568031
186 12.4843288564 7720.82622769
187 12.4843288564 7720.61722785
188 12.4843288564 7720.45916804
189 12.4843288564 7720.51129224
190 12.4843288564 7720.70374436
191 12.4843288564 7720.82714778
192 12.4843288564 7720.75939899
193 12.4843288564 7720.58504836
194 12.4843288564 7720.49220224
195 12.4843288564 7720.57046245
196 12.4843288564 7720.72597821
197 12.4843288564 7720.79231776
198 12.4843288564 7720.70782189
199 12.4843288564 7720.57124106
200 12.4843288564 7720.52752894
201 12.4843288564 7720.61470669
202 12.4843288564 7720.73278914
203 12.4843288564 7720.75752659
204 12.4843288564 7720.6705219
205 12.4843288564 7720.57012368
206 12.4843288564 7720.56098226
207 12.4843288564 7720.64555971
208 12.4843288564 7720.72939359
209 12.4843288564 7720.72600586
210 12.4843288564 7720.64556221
211 12.4843288564 7720.57698586
212 12.4843288564 7720.59015161
213 12.4843288564 7720.66522353
214 12.4843288564 7720.7199811
215 12.4843288564 7720.69945578
216 12.4843288564 7720.63058953
217 12.4843288564 7720.58815982
218 12.4843288564 7720.61394068
219 12.4843288564 7720.67610878
220 12.4843288564 7720.70771295
221 12.4843288564 7720.67846766
222 12.4843288564 7720.62321166
223 12.4843288564 7720.60096707
224 12.4843288564 7720.63217115
225 12.4843288564 7720.68053058
226 12.4843288564 7720.6948174
227 12.4843288564 7720.66288947
228 12.4843288564 7720.62123539
229 12.4843288564 7720.61359293
230 12.4843288564 7720.645251
231 12.4843288564 7720.68052873
232 12.4843288564 7720.68273576
233 12.4843288564 7720.65212212
234 12.4843288564 7720.62279568
235 12.4843288564 7720.62492815
236 12.4843288564 7720.65391403
237 12.4843288564 7720.67778184
238 12.4843288564 7720.67228651
239 12.4843288564 7720.64534492
240 12.4843288564 7720.62640513
241 12.4843288564 7720.63440478
242 12.4843288564 7720.65902775
243 12.4843288564 7720.67358777
244 12.4843288564 7720.66382527
245 12.4843288564 7720.6416763
246 12.4843288564 7720.63094946
247 12.4843288564 7720.64184376
248 12.4843288564 7720.66146169
249 12.4843288564 7720.66888694
250 12.4843288564 7720.65738724
251 12.4843288564 7720.6402791
252 12.4843288564 7720.63564995
253 12.4843288564 7720.64732411
254 12.4843288564 7720.66200551
255 12.4843288564 7720.66431025
256 12.4843288564 7720.65280548
257 12.4843288564 7720.64042187
258 12.4843288564 7720.64000877
259 12.4843288564 7720.65107761
260 12.4843288564 7720.66132563
261 12.4843288564 7720.66023764
262 12.4843288564 7720.64980318
263 12.4843288564 7720.64150701
264 12.4843288564 7720.64374885
265 12.4843288564 7720.65340924
266 12.4843288564 7720.65994977
267 12.4843288564 7720.65685785
268 12.4843288564 7720.64806122
269 12.4843288564 7720.6430757
270 12.4843288564 7720.64675598
271 12.4843288564 7720.65464093
272 12.4843288564 7720.6582704
273 12.4843288564 7720.65422336
274 12.4843288564 7720.64726391
275 12.4843288564 7720.64479812
276 12.4843288564 7720.64902766
277 12.4843288564 7720.65507509
278 12.4843288564 7720.65655936
279 12.4843288564 7720.65229722
280 12.4843288564 7720.64712725
281 12.4843288564 7720.64645521
282 12.4843288564 7720.65063097
283 12.4843288564 7720.65497381
284 12.4843288564 7720.65498832
285 12.4843288564 7720.65099038
286 12.4843288564 7720.64741332
287 12.4843288564 7720.64791716
288 12.4843288564 7720.65166991
289 12.4843288564 7720.65454969
290 12.4843288564 7720.65365075
291 12.4843288564 7720.6501898
292 12.4843288564 7720.64793503
293 12.4843288564 7720.64912159
294 12.4843288564 7720.65226168
295 12.4843288564 7720.65396481
296 12.4843288564 7720.65258287
297 12.4843288564 7720.64977809
298 12.4843288564 7720.6485543
299 12.4843288564 7720.65005382
300 12.5702224115 7720.65252071
301 12.5702224115 7720.58892408
302 12.5702224115 7720.4158656
303 12.5702224115 7720.25455962
304 12.5702224115 7720.21626443
305 12.5702224115 7720.28617447
306 12.5702224115 7720.34659641
307 12.5702224115 7720.30511168
308 12.5702224115 7720.18713571
309 12.5702224115 7720.09970354
310 12.5702224115 7720.11372315
311 12.5702224115 7720.19272271
312 12.5702224115 7720.23825865
313 12.5702224115 7720.1961006
314 12.5702224115 7720.10862081
315 12.5702224115 7720.06324593
316 12.5702224115 7720.09828032
317 12.5702224115 7720.16682066
318 12.5702224115 7720.19165855
319 12.5702224115 7720.14738504
320 12.5702224115 7720.08260889
321 12.5702224115 7720.063873
322 12.5702224115 7720.10532749
323 12.5702224115 7720.15803438
324 12.5702224115 7720.16540598
325 12.5702224115 7720.12232614
326 12.5702224115 7720.07646274
327 12.5702224115 7720.07484769
328 12.5702224115 7720.11521936
329 12.5702224115 7720.15212201
330 12.5702224115 7720.1472539
331 12.5702224115 7720.10855431
332 12.5702224115 7720.07842656
333 12.5702224115 7720.0871926
334 12.5702224115 7720.12262541
335 12.5702224115 7720.14586111
336 12.5702224115 7720.13366654
337 12.5702224115 7720.1012865
338 12.5702224115 7720.08370778
339 12.5702224115 7720.0979264
340 12.5702224115 7720.12673191
341 12.5702224115 7720.13914322
342 12.5702224115 7720.12353345
343 12.5702224115 7720.0981799
344 12.5702224115 7720.09004931
345 12.5702224115 7720.10621659
346 12.5702224115 7720.12806598
347 12.5702224115 7720.13253027
348 12.5702224115 7720.11631008
349 12.5702224115 7720.09777249
350 12.5702224115 7720.09627634
351 12.5702224115 7720.11205699
352 12.5702224115 7720.12744887
353 12.5702224115 7720.12654447
354 12.5702224115 7720.11152618
355 12.5702224115 7720.09901953
356 12.5702224115 7720.10177554
357 12.5702224115 7720.11576884
358 12.5702224115 7720.12565082
359 12.5702224115 7720.12150609
360 12.5702224115 7720.10869966
361 12.5702224115 7720.10115136
362 12.5702224115 7720.10627072
363 12.5702224115 7720.11778634
364 12.5702224115 7720.12328679
365 12.5702224115 7720.11753918
366 12.5702224115 7720.10735541
367 12.5702224115 7720.10361706
368 12.5702224115 7720.1096993
369 12.5702224115 7720.11855279
370 12.5702224115 7720.12080017
371 12.5702224115 7720.11462157
372 12.5702224115 7720.10705884
373 12.5702224115 7720.10604654
374 12.5702224115 7720.11213011
375 12.5702224115 7720.11846792
376 12.5702224115 7720.11847986
377 12.5702224115 7720.11263867
378 12.5702224115 7720.10743969
379 12.5702224115 7720.10821532
380 12.5702224115 7720.11370445
381 12.5702224115 7720.11786353
382 12.5702224115 7720.11648929
383 12.5702224115 7720.11142862
384 12.5702224115 7720.10820276
385 12.5702224115 7720.1100102
386 12.5702224115 7720.11459398
387 12.5702224115 7720.11699628
388 12.5702224115 7720.11489767
389 12.5702224115 7720.1108157
390 12.5702224115 7720.1091279
391 12.5702224115 7720.11139777
392 12.5702224115 7720.11497215
393 12.5702224115 7720.11605099
394 12.5702224115 7720.11370892
395 12.5702224115 7720.11063268
396 12.5702224115 7720.11006292
397 12.5702224115 7720.1123972
398 12.5702224115 7720.11499649
399 12.5702224115 7720.11514981
400 12.5702224115 7720.11288605
401 12.5702224115 7720.11073389
402 12.5702224115 7720.11091258
403 12.5702224115 7720.11305838
404 12.5702224115 7720.11479922
405 12.5702224115 7720.11436414
406 12.5702224115 7720.11237038
407 12.5702224115 7720.11100131
408 12.5702224115 7720.11162621
409 12.5702224115 7720.11344529
410 12.5702224115 7720.11448396
411 12.5702224115 7720.1137269
412 12.5702224115 7720.11209548
413 12.5702224115 7720.11134553
414 12.5702224115 7720.11218574
415 12.5702224115 7720.11362443
416 12.5702224115 7720.11412644
417 12.5702224115 7720.11324396
418 12.5702224115 7720.11199666
419 12.5702224115 7720.11170366
420 12.5702224115 7720.11259506
421 12.5702224115 7720.11365731
422 12.5702224115 7720.11377772
423 12.5702224115 7720.11290387
424 12.5702224115 7720.11201659
425 12.5702224115 7720.11203536
426 12.5702224115 7720.11287127
427 12.5702224115 7720.11359636
428 12.5702224115 7720.11346856
429 12.5702224115 7720.11268557
430 12.5702224115 7720.11210814
431 12.5702224115 7720.11231824
432 12.5702224115 7720.11303798
433 12.5702224115 7720.11348324
434 12.5702224115 7720.11321417
435 12.5702224115 7720.11256407
436 12.5702224115 7720.11223511
437 12.5702224115 7720.11254319
438 12.5702224115 7720.11312054
439 12.5702224115 7720.11334887
440 12.5702224115 7720.11301859
441 12.5702224115 7720.11251444
442 12.5702224115 7720.11237161
443 12.5702224115 7720.11271025
444 12.5702224115 7720.11314289
445 12.5702224115 7720.11321448
446 12.5702224115 7720.1128786
447 12.5702224115 7720.11251418
448 12.5702224115 7720.11250064
449 12.5702224115 7720.11282508
450 12.5702224115 7720.11312574
451 12.5702224115 7720.11309322
452 12.5702224115 7720.11278673
453 12.5702224115 7720.11254455
454 12.5702224115 7720.11261244
455 12.5702224115 7720.11289634
456 12.5702224115 7720.11308581
457 12.5702224115 7720.11299196
458 12.5702224115 7720.11273367
459 12.5702224115 7720.11259091
460 12.5702224115 7720.11270261
461 12.5702224115 7720.11293362
462 12.5702224115 7720.11303566
463 12.5702224115 7720.112913
464 12.5702224115 7720.11270984
465 12.5702224115 7720.11264265
466 12.5702224115 7720.11277056
467 12.5702224115 7720.1129462
468 12.5702224115 7720.11298409
469 12.5702224115 7720.11285559
470 12.5702224115 7720.11270646
471 12.5702224115 7720.11269266
472 12.5702224115 7720.1128181
473 12.5702224115 7720.11294225
474 12.5702224115 7720.11293669
475 12.5702224115 7720.11281713
476 12.5702224115 7720.11271607
477 12.5702224115 7720.11273671
478 12.5702224115 7720.11284834
479 12.5702224115 7720.11292844
480 12.5702224115 7720.11289651
481 12.5702224115 7720.11279419
482 12.5702224115 7720.1127328
483 12.5702224115 7720.11277274
484 12.5702224115 7720.1128649
485 12.5702224115 7720.11290988
486 12.5702224115 7720.11286473
487 12.5702224115 7720.1127831
488 12.5702224115 7720.1127523
489 12.5702224115 7720.1128003
490 12.5702224115 7720.11287137
491 12.5702224115 7720.11289018
492 12.5702224115 7720.11284126
493 12.5702224115 7720.11278045
494 12.5702224115 7720.1127716
495 12.5702224115 7720.1128199
496 12.5702224115 7720.11287096
497 12.5702224115 7720.11287172
498 12.5702224115 7720.11282525
499 12.5702224115 7720.11278327
500 12.5702224115 7720.1127889
501 12.5702224115 7720.11283265
502 12.5702224115 7720.11286632
503 12.5702224115 7720.11285582
504 12.5702224115 7720.11281541
505 12.5702224115 7720.11278922
506 12.5702224115 7720.11280326
507 12.5702224115 7720.11283992
508 12.5702224115 7720.11285951
509 12.5702224115 7720.11284306
510 12.5702224115 7720.11281037
511 12.5702224115 7720.11279651
512 12.5702224115 7720.11281439
513 12.5702224115 7720.11284307
514 12.5702224115 7720.11285203
515 12.5702224115 7720.11283351
516 12.5702224115 7720.11280879
517 12.5702224115 7720.11280393
518 12.5702224115 7720.11282244
519 12.5702224115 7720.11284337
520 12.5702224115 7720.11284486
521 12.5702224115 7720.11282687
522 12.5702224115 7720.11280951
523 12.5702224115 7720.1128107
524 12.5702224115 7720.11282779
525 12.5702224115 7720.11284187
526 12.5702224115 7720.11283859
527 12.5702224115 7720.11282268
528 12.5702224115 7720.11281158
529 12.5702224115 7720.11281641
530 12.5702224115 7720.11283095
531 12.5702224115 7720.1128394
532 12.5702224115 7720.11283349
533 12.5702224115 7720.11282043
534 12.5702224115 7720.11281429
535 12.5702224115 7720.1128209
536 12.5702224115 7720.11283243
537 12.5702224115 7720.11283657
538 12.5702224115 7720.11282961
539 12.5702224115 7720.11281959
540 12.5702224115 7720.11281713
541 12.5702224115 7720.11282419
542 12.5702224115 7720.11283273
543 12.5702224115 7720.1128338
544 12.5702224115 7720.11282686
545 12.5702224115 7720.11281971
546 12.5702224115 7720.11281977
547 12.5702224115 7720.11282642
548 12.5702224115 7720.11283228
549 12.5702224115 7720.11283134
550 12.5702224115 7720.11282509
551 12.5702224115 7720.11282042
552 12.5702224115 7720.11282203
553 12.5702224115 7720.11282778
554 12.5702224115 7720.1128314
555 12.5702224115 7720.1128293
556 12.5702224115 7720.1128241
557 12.5702224115 7720.11282142
558 12.5702224115 7720.11282383
559 12.5702224115 7720.11282846
560 12.5702224115 7720.11283034
561 12.5702224115 7720.11282773
562 12.5702224115 7720.11282369
563 12.5702224115 7720.1128225
564 12.5702224115 7720.11282518
565 12.5702224115 7720.11282865
566 12.5702224115 7720.11282927
567 12.5702224115 7720.1128266
568 12.5702224115 7720.11282367
569 12.5702224115 7720.11282352
570 12.5702224115 7720.1128261
571 12.5702224115 7720.11282853
572 12.5702224115 7720.1128283
573 12.5702224115 7720.11282586
574 12.5702224115 7720.1128239
575 12.5702224115 7720.11282442
576 12.5702224115 7720.11282668
577 12.5702224115 7720.11282822
578 12.5702224115 7720.11282749
579 12.5702224115 7720.11282543
580 12.5702224115 7720.11282426
581 12.5702224115 7720.11282514
582 12.5702224115 7720.11282699
583 12.5702224115 7720.11282782
584 12.5702224115 7720.11282686
585 12.5702224115 7720.11282523
586 12.5702224115 7720.11282467
587 12.5702224115 7720.11282568
588 12.5702224115 7720.1128271
589 12.5702224115 7720.11282742
590 12.5702224115 7720.1128264
591 12.5702224115 7720.1128252
592 12.5702224115 7720.11282507
593 12.5702224115 7720.11282607
594 12.5702224115 7720.11282707
595 12.5702224115 7720.11282704
596 12.5702224115 7720.11282609
597 12.5702224115 7720.11282527
598 12.5702224115 7720.11282542
599 12.5702224115 7720.11282631
600 12.6255576827 7720.11282696
601 12.6255576827 7720.06965763
602 12.6255576827 7719.95482461
603 12.6255576827 7719.84855039
604 12.6255576827 7719.82371605
605 12.6255576827 7719.86966325
606 12.6255576827 7719.90848085
607 12.6255576827 7719.87997062
608 12.6255576827 7719.80194011
609 12.6255576827 7719.7451384
610 12.6255576827 7719.75532784
611 12.6255576827 7719.8073203
612 12.6255576827 7719.83617601
613 12.6255576827 7719.80730197
614 12.6255576827 7719.74975743
615 12.6255576827 7719.72103309
616 12.6255576827 7719.7450869
617 12.6255576827 7719.7899386
618 12.6255576827 7719.80501764
619 12.6255576827 7719.77494649
620 12.6255576827 7719.73270928
621 12.6255576827 7719.72166534
622 12.6255576827 7719.7497344
623 12.6255576827 7719.78386313
624 12.6255576827 7719.7874175
625 12.6255576827 7719.75842375
626 12.6255576827 7719.72892748
627 12.6255576827 7719.72912443
628 12.6255576827 7719.75617097
629 12.6255576827 7719.77965844
630 12.6255576827 7719.77525787
631 12.6255576827 7719.74947637
632 12.6255576827 7719.73053041
633 12.6255576827 7719.73740738
634 12.6255576827 7719.7608781
635 12.6255576827 7719.77523246
636 12.6255576827 7719.76620745
637 12.6255576827 7719.74489714
638 12.6255576827 7719.73429512
639 12.6255576827 7719.74453104
640 12.6255576827 7719.76335216
641 12.6255576827 7719.77054959
642 12.6255576827 7719.75952809
643 12.6255576827 7719.74309887
644 12.6255576827 7719.73870027
645 12.6255576827 7719.74995604
646 12.6255576827 7719.7639783
647 12.6255576827 7719.76600238
648 12.6255576827 7719.75484373
649 12.6255576827 7719.74308226
650 12.6255576827 7719.74295721
651 12.6255576827 7719.75369968
652 12.6255576827 7719.76332964
653 12.6255576827 7719.76194223
654 12.6255576827 7719.75182083
655 12.6255576827 7719.7441319
656 12.6255576827 7719.74666122
657 12.6255576827 7719.75599888
658 12.6255576827 7719.76193618
659 12.6255576827 7719.75857585
660 12.6255576827 7719.75011686
661 12.6255576827 7719.74572348
662 12.6255576827 7719.74963919
663 12.6255576827 7719.75716387
664 12.6255576827 7719.76021575
665 12.6255576827 7719.75597316
666 12.6255576827 7719.74939662
667 12.6255576827 7719.74748599
668 12.6255576827 7719.75186405
669 12.6255576827 7719.75750674
670 12.6255576827 7719.75846457
671 12.6255576827 7719.75410416
672 12.6255576827 7719.74935647
673 12.6255576827 7719.74917515
674 12.6255576827 7719.75339722
675 12.6255576827 7719.7573054
676 12.6255576827 7719.7568705
677 12.6255576827 7719.75287736
678 12.6255576827 7719.74974083
679 12.6255576827 7719.750648
680 12.6255576827 7719.75434722
681 12.6255576827 7719.75678733
682 12.6255576827 7719.75553439
683 12.6255576827 7719.75217171
684 12.6255576827 7719.75034894
685 12.6255576827 7719.75183816
686 12.6255576827 7719.75484029
687 12.6255576827 7719.75612548
688 12.6255576827 7719.75449278
689 12.6255576827 7719.75185977
690 12.6255576827 7719.75103409
691 12.6255576827 7719.75273316
692 12.6255576827 7719.75500077
693 12.6255576827 7719.75544144
694 12.6255576827 7719.75373855
695 12.6255576827 7719.75182297
696 12.6255576827 7719.75169773
697 12.6255576827 7719.75335512
698 12.6255576827 7719.7549392
699 12.6255576827 7719.75481273
700 12.6255576827 7719.75323834
701 12.6255576827 7719.75196016
702 12.6255576827 7719.75228105
703 12.6255576827 7719.7537453
704 12.6255576827 7719.75474643
705 12.6255576827 7719.75428173
706 12.6255576827 7719.75294582
707 12.6255576827 7719.75219117
708 12.6255576827 7719.75275576
709 12.6255576827 7719.75395265
710 12.6255576827 7719.75449191
711 12.6255576827 7719.75386482
712 12.6255576827 7719.75281138
713 12.6255576827 7719.75245692
714 12.6255576827 7719.75311533
715 12.6255576827 7719.7540259
716 12.6255576827 7719.75422489
717 12.6255576827 7719.75356061
718 12.6255576827 7719.75278835
719 12.6255576827 7719.75271734
720 12.6255576827 7719.75336733
721 12.6255576827 7719.75400878
722 12.6255576827 7719.75397709
723 12.6255576827 7719.75335685
724 12.6255576827 7719.75283658
725 12.6255576827 7719.75294816
726 12.6255576827 7719.75352732
727 12.6255576827 7719.75393745
728 12.6255576827 7719.75376619
729 12.6255576827 7719.75323585
730 12.6255576827 7719.75292405
731 12.6255576827 7719.75313737
732 12.6255576827 7719.75361421
733 12.6255576827 7719.75383978
734 12.6255576827 7719.75359944
735 12.6255576827 7719.75317827
736 12.6255576827 7719.75302697
737 12.6255576827 7719.75328171
738 12.6255576827 7719.75364709
739 12.6255576827 7719.75373566
740 12.6255576827 7719.75347683
741 12.6255576827 7719.75316575
742 12.6255576827 7719.75312906
743 12.6255576827 7719.75338372
744 12.6255576827 7719.75364323
745 12.6255576827 7719.75363807
746 12.6255576827 7719.75339393
747 12.6255576827 7719.75318239
748 12.6255576827 7719.75322033
749 12.6255576827 7719.75344923
750 12.6255576827 7719.75361701
751 12.6255576827 7719.75355437
752 12.6255576827 7719.75334397
753 12.6255576827 7719.75321539
754 12.6255576827 7719.75329569
755 12.6255576827 7719.75348553
756 12.6255576827 7719.75357961
757 12.6255576827 7719.75348771
758 12.6255576827 7719.75331945
759 12.6255576827 7719.75325519
760 12.6255576827 7719.75335359
761 12.6255576827 7719.7535001
762 12.6255576827 7719.75353906
763 12.6255576827 7719.75343834
764 12.6255576827 7719.75331313
765 12.6255576827 7719.75329517
766 12.6255576827 7719.75339485
767 12.6255576827 7719.75349974
768 12.6255576827 7719.75350066
769 12.6255576827 7719.75340465
770 12.6255576827 7719.75331873
771 12.6255576827 7719.75333124
772 12.6255576827 7719.75342163
773 12.6255576827 7719.75349018
774 12.6255576827 7719.75346747
775 12.6255576827 7719.75338406
776 12.6255576827 7719.75333113
777 12.6255576827 7719.75336123
778 12.6255576827 7719.75343676
779 12.6255576827 7719.75347589
780 12.6255576827 7719.75344085
781 12.6255576827 7719.75337366
782 12.6255576827 7719.7533465
783 12.6255576827 7719.75338444
784 12.6255576827 7719.75344314
785 12.6255576827 7719.75346012
786 12.6255576827 7719.75342098
787 12.6255576827 7719.75337062
788 12.6255576827 7719.75336214
789 12.6255576827 7719.75340111
790 12.6255576827 7719.75344347
791 12.6255576827 7719.75344503
792 12.6255576827 7719.7534073
793 12.6255576827 7719.75337244
794 12.6255576827 7719.75337638
795 12.6255576827 7719.75341205
796 12.6255576827 7719.75344002
797 12.6255576827 7719.75343187
798 12.6255576827 7719.75339883
799 12.6255576827 7719.75337708
800 12.6255576827 7719.75338831
801 12.6255576827 7719.75341833
802 12.6255576827 7719.75343457
803 12.6255576827 7719.75342124
804 12.6255576827 7719.75339444
805 12.6255576827 7719.753383
806 12.6255576827 7719.7533976
807 12.6255576827 7719.75342111
808 12.6255576827 7719.75342845
809 12.6255576827 7719.75341326
810 12.6255576827 7719.75339302
811 12.6255576827 7719.75338911
812 12.6255576827 7719.75340433
813 12.6255576827 7719.75342143
814 12.6255576827 7719.75342252
815 12.6255576827 7719.75340771
816 12.6255576827 7719.75339358
817 12.6255576827 7719.75339473
818 12.6255576827 7719.75340879
819 12.6255576827 7719.75342019
820 12.6255576827 7719.75341731
821 12.6255576827 7719.75340423
822 12.6255576827 7719.75339531
823 12.6255576827 7719.75339947
824 12.6255576827 7719.7534114
825 12.6255576827 7719.75341813
826 12.6255576827 7719.75341307
827 12.6255576827 7719.75340238
828 12.6255576827 7719.75339758
829 12.6255576827 7719.75340319
830 12.6255576827 7719.7534126
831 12.6255576827 7719.75341575
832 12.6255576827 7719.75340986
833 12.6255576827 7719.75340173
834 12.6255576827 7719.75339997
835 12.6255576827 7719.75340591
836 12.6255576827 7719.7534128
837 12.6255576827 7719.75341342
838 12.6255576827 7719.75340761
839 12.6255576827 7719.75340189
840 12.6255576827 7719.75340218
841 12.6255576827 7719.75340772
842 12.6255576827 7719.75341236
843 12.6255576827 7719.75341136
844 12.6255576827 7719.75340619
845 12.6255576827 7719.75340253
846 12.6255576827 7719.75340407
847 12.6255576827 7719.7534088
848 12.6255576827 7719.75341158
849 12.6255576827 7719.75340967
850 12.6255576827 7719.75340541
851 12.6255576827 7719.7534034
852 12.6255576827 7719.75340555
853 12.6255576827 7719.75340931
854 12.6255576827 7719.75341066
855 12.6255576827 7719.75340838
856 12.6255576827 7719.75340512
857 12.6255576827 7719.75340434
858 12.6255576827 7719.75340665
859 12.6255576827 7719.75340942
860 12.6255576827 7719.75340975
861 12.6255576827 7719.75340747
862 12.6255576827 7719.75340516
863 12.6255576827 7719.75340521
864 12.6255576827 7719.75340739
865 12.6255576827 7719.75340927
866 12.6255576827 7719.75340893
867 12.6255576827 7719.75340689
868 12.6255576827 7719.75340539
869 12.6255576827 7719.75340595
870 12.6255576827 7719.75340783
871 12.6255576827 7719.75340898
872 12.6255576827 7719.75340826
873 12.6255576827 7719.75340657
874 12.6255576827 7719.75340573
875 12.6255576827 7719.75340655
876 12.6255576827 7719.75340805
877 12.6255576827 7719.75340862
878 12.6255576827 7719.75340774
879 12.6255576827 7719.75340644
880 12.6255576827 7719.75340609
881 12.6255576827 7719.75340699
882 12.6255576827 7719.75340811
883 12.6255576827 7719.75340827
884 12.6255576827 7719.75340738
885 12.6255576827 7719.75340644
886 12.6255576827 7719.75340643
887 12.6255576827 7719.75340729
888 12.6255576827 7719.75340806
889 12.6255576827 7719.75340794
890 12.6255576827 7719.75340714
891 12.6255576827 7719.75340653
892 12.6255576827 7719.75340673
893 12.6255576827 7719.75340747
894 12.6255576827 7719.75340795
895 12.6255576827 7719.75340768
896 12.6255576827 7719.753407
897 12.6255576827 7719.75340665
898 12.6255576827 7719.75340697
899 12.6255576827 7719.75340757
900 12.6453792723 7719.75340781
901 12.6453792723 7719.73764626
902 12.6453792723 7719.69574142
903 12.6453792723 7719.65701647
904 12.6453792723 7719.6480394
905 12.6453792723 7719.66481989
906 12.6453792723 7719.67888294
907 12.6453792723 7719.66835484
908 12.6453792723 7719.63987512
909 12.6453792723 7719.61928574
910 12.6453792723 7719.62314863
911 12.6453792723 7719.64211464
912 12.6453792723 7719.65248711
913 12.6453792723 7719.64181025
914 12.6453792723 7719.6208439
915 12.6453792723 7719.61053927
916 12.6453792723 7719.61945237
917 12.6453792723 7719.63576831
918 12.6453792723 7719.64108863
919 12.6453792723 7719.62999878
920 12.6453792723 7719.61466131
921 12.6453792723 7719.61081843
922 12.6453792723 7719.62116031
923 12.6453792723 7719.63352143
924 12.6453792723 7719.63463619
925 12.6453792723 7719.62398075
926 12.6453792723 7719.61332785
927 12.6453792723 7719.61357557
928 12.6453792723 7719.62349835
929 12.6453792723 7719.6319465
930 12.6453792723 7719.63017721
931 12.6453792723 7719.62073982
932 12.6453792723 7719.61395863
933 12.6453792723 7719.6166176
934 12.6453792723 7719.62519017
935 12.6453792723 7719.63029078
936 12.6453792723 7719.62686511
937 12.6453792723 7719.61910146
938 12.6453792723 7719.6153721
939 12.6453792723 7719.61922165
940 12.6453792723 7719.62605907
941 12.6453792723 7719.62854778
942 12.6453792723 7719.62443066
943 12.6453792723 7719.61848161
944 12.6453792723 7719.6170098
945 12.6453792723 7719.62119346
946 12.6453792723 7719.62625155
947 12.6453792723 7719.62686396
948 12.6453792723 7719.62273435
949 12.6453792723 7719.61851112
950 12.6453792723 7719.61858267
951 12.6453792723 7719.62254284
952 12.6453792723 7719.62598121
953 12.6453792723 7719.62536837
954 12.6453792723 7719.62165113
955 12.6453792723 7719.61892549
956 12.6453792723 7719.61994339
957 12.6453792723 7719.62335996
958 12.6453792723 7719.62544442
959 12.6453792723 7719.62413557
960 12.6453792723 7719.62105254
961 12.6453792723 7719.61953129
962 12.6453792723 7719.62103032
963 12.6453792723 7719.6237614
964 12.6453792723 7719.62479518
965 12.6453792723 7719.62318923
966 12.6453792723 7719.62081323
967 12.6453792723 7719.62019228
968 12.6453792723 7719.62183576
969 12.6453792723 7719.62386376
970 12.6453792723 7719.62414192
971 12.6453792723 7719.62251611
972 12.6453792723 7719.62082011
973 12.6453792723 7719.62081948
974 12.6453792723 7719.62238444
975 12.6453792723 7719.62377037
976 12.6453792723 7719.62355264
977 12.6453792723 7719.62208057
978 12.6453792723 7719.62097842
979 12.6453792723 7719.62136159
980 12.6453792723 7719.62271814
981 12.6453792723 7719.62356532
982 12.6453792723 7719.62306305
983 12.6453792723 7719.62183642
984 12.6453792723 7719.62121419
985 12.6453792723 7719.62179565
986 12.6453792723 7719.62288474
987 12.6453792723 7719.6233121
988 12.6453792723 7719.6226851
989 12.6453792723 7719.62173557
990 12.6453792723 7719.62147378
991 12.6453792723 7719.62211853
992 12.6453792723 7719.62293093
993 12.6453792723 7719.62305494
994 12.6453792723 7719.62241481
995 12.6453792723 7719.62173368
996 12.6453792723 7719.6217216
997 12.6453792723 7719.62233966
998 12.6453792723 7719.62289792
999 12.6453792723 7719.62282161
